_id,timestamp,actor,verb,object,metadata
5e6f6d346d598205ac9c5102,2020-03-16T12:12:36.248Z,201822111310103,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-5：总结,668.13
5e6f6d1d6d598205ac9c5100,2020-03-16T12:12:13.259Z,201822111310043,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-3：计算思维与数据思维,1266.11
5e6f6d0469b80405830da558,2020-03-16T12:11:48.822Z,201822111310208,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-5：总结,88.68
5e6f6c6469b80405830da556,2020-03-16T12:09:08.031Z,201931109010006,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-2：问题求解与思维方式,1765.09
5e6f6c326d598205ac9c50fa,2020-03-16T12:08:18.763Z,201822111310324,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-2：问题求解与思维方式,1805.65
5e6f6bfd6d598205ac9c50f5,2020-03-16T12:07:25.553Z,201822111310206,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-3：计算思维与数据思维,2451.47
5e6f6bf269b80405830da554,2020-03-16T12:07:14.945Z,201822111310156,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-5：总结,101.9
5e6f6be66d598205ac9c50f3,2020-03-16T12:07:02.643Z,201931108024014,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-4：像数据科学家一样思考,918.6
5e6f6bc06d598205ac9c50f1,2020-03-16T12:06:24.313Z,201931106030001,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-4：像数据科学家一样思考,583.48
5e6f6bbb6d598205ac9c50ed,2020-03-16T12:06:19.053Z,201822111310299,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-3：计算思维与数据思维,665.28
5e6f6b8c6d598205ac9c50e3,2020-03-16T12:05:32.873Z,201822111310156,"{""id"":""http://kfcoding.com/verbs/learn-unit"",""display"":{""en-US"":""learn-unit""}}",learn-unit:大数据与人工智能通识导论-05 数据思维-视频5-4：像数据科学家一样思考,1065.69
